   95.1670   24.1670  -62.1043
   95.1670   24.0000  -56.6145
   95.1670   23.8330  -59.4560
   95.1670   23.6670  -60.6022
   95.1670   23.5000  -61.3462
   95.1670   23.3330  -60.4863
   95.1670   23.1670  -59.0088
   95.1670   23.0000  -60.4802
   95.1670   22.8330  -58.8544
   95.1670   22.6670  -60.5070
   95.1670   22.5000  -60.6960
   95.1670   22.3330  -59.9344
   95.1670   22.1670  -57.9806
   95.1670   22.0000  -58.6456
   95.1670   21.8330  -58.8345
   95.1670   21.6670  -56.9369
   95.1670   21.5000  -57.4413
   95.1670   21.3330  -56.4230
   95.1670   21.1670  -57.5330
   95.1670   21.0000  -60.7885
   95.1670   20.8330  -59.3459
   95.1670   20.6670  -58.2109
   95.1670   20.5000  -61.5734
   95.1670   20.3330  -59.0536
   95.1670   20.1670  -59.8475
   95.1670   20.0000  -61.5539
   95.1670   19.8330  -63.4270
   95.1670   19.6670  -63.5689
   95.1670   19.5000  -68.1728
   95.1670   19.3330  -62.8859
   95.1670   19.1670  -60.7580
   95.1670   19.0000  -61.4728
   95.1670   18.8330  -58.7115
   95.1670   18.6670  -58.6194
   95.1670   18.5000  -64.4567
   95.1670   18.3330  -59.3401
   95.1670   18.1670  -57.6662
   95.1670   18.0000  -57.9854
   95.1670   17.8330  -55.7249
   95.1670   17.6670  -56.5799
   95.1670   17.5000  -61.4405
   95.1670   17.3330  -55.7607
   95.1670   17.1670  -54.6632
   95.1670   17.0000  -54.3462
   95.1670   16.8330  -52.1335
   95.1670   16.6670  -52.8730
   95.1670   16.5000  -57.6956
   95.1670   16.3330  -52.3856
   95.1670   16.1670  -50.8767
   95.1670   16.0000  -50.7259
   95.1670   15.8330  -48.9145
   95.1670   15.6670  -53.6133
   95.1670   15.5000  -54.2647
   95.1670   15.3330  -53.3740
   95.1670   15.1670  -48.4312
   95.1670   15.0000  -47.1096
   95.1670   14.8330  -46.6698
   95.1670   14.6670  -47.4118
   95.1670   14.5000  -48.0627
   95.1670   14.3330  -46.6225
   95.1670   14.1670  -41.5504
   95.1670   14.0000  -37.1050
   95.1670   13.8330  -31.0737
   95.1670   13.6670  -27.7657
   95.1670   13.5000  -27.0659
   95.1670   13.3330  -25.5235
   95.1670   13.1670  -20.3147
   95.1670   13.0000  -15.0974
   95.1670   12.8330   -9.7273
   95.1670   12.6670   -6.2242
   95.1670   12.5000   -6.0281
   95.1670   12.3330   -6.1443
   95.1670   12.1670   -4.8874
   95.1670   12.0000   -2.6378
   95.1670   11.8330   -1.0202
   95.1670   11.6670    1.0987
   95.1670   11.5000    1.1399
   95.1670   11.3330    1.1310
   95.1670   11.1670    0.2084
   95.1670   11.0000    0.5079
   95.1670   10.8330    0.1518
   95.1670   10.6670    0.2420
   95.1670   10.5000    0.1281
   95.1670   10.3330   -0.6217
   95.1670   10.1670   -2.7709
   95.1670   10.0000   -3.2034
   95.1670    9.8330   -4.1234
   95.1670    9.6670   -4.1203
   95.1670    9.5000   -3.9124
   95.1670    9.3330   -4.2199
   95.1670    9.1670   -5.8334
   95.1670    9.0000   -6.4599
   95.1670    8.8330   -7.5306
   95.1670    8.6670   -7.7700
   95.1670    8.5000   -7.6118
   95.1670    8.3330   -7.6918
   95.1670    8.1670   -8.9354
   95.1670    8.0000   -9.3044
   95.1670    7.8330  -10.0124
   95.1670    7.6670   -9.6799
   95.1670    7.5000   -9.2162
   95.1670    7.3330   -8.7739
   95.1670    7.1670   -9.8428
   95.1670    7.0000  -10.6788
   95.1670    6.8330  -11.7332
   95.1670    6.6670  -13.0564
   95.1670    6.5000  -13.5183
   95.1670    6.3330  -13.8433
   95.1670    6.1670  -16.8697
   95.1670    6.0000  -18.7086
   95.1670    5.8330  -21.0366
   95.1670    5.6670  -24.9512
   95.1670    5.5000  -25.9187
   95.1670    5.3330  -26.5896
   95.1670    5.1670  -28.1436
   95.1670    5.0000  -29.1577
   95.1670    4.8330  -31.2866
   95.1670    4.6670  -36.7499
   95.1670    4.5000  -37.6948
   95.1670    4.3330  -38.6363
   95.1670    4.1670  -36.3066
   95.1670    4.0000  -34.4253
   95.1670    3.8330  -33.2359
   95.1670    3.6670  -32.1014
   95.1670    3.5000  -31.1830
   95.1670    3.3330  -32.4734
   95.1670    3.1670  -20.6172
   95.1670    3.0000  -13.5290
   95.1670    2.8330   -7.0198
   95.1670    2.6670    2.9206
   95.1670    2.5000    5.5739
   95.1670    2.3330    6.2988
   95.1670    2.1670   16.9098
   95.1670    2.0000   22.9215
   95.1670    1.8330   28.3012
   95.1670    1.6670   35.9153
   95.1670    1.5000   38.0450
   95.1670    1.3330   37.6899
   95.1670    1.1670   40.3516
   95.1670    1.0000   41.1428
   95.1670    0.8330   42.1259
   95.1670    0.6670   43.7203
   95.1670    0.5000   46.7981
   95.1670    0.3330   45.7080
   95.1670    0.1670   48.0363
   95.1670    0.0000   47.9665
   95.1670   -0.1670   48.3162
   95.1670   -0.3330   47.4389
   95.1670   -0.5000   49.3359
   95.1670   -0.6670   48.1486
   95.1670   -0.8330   50.1272
   95.1670   -1.0000   49.8596
   95.1670   -1.1670   50.0223
   95.1670   -1.3330   48.3856
   95.1670   -1.5000   49.3270
   95.1670   -1.6670   48.4639
   95.1670   -1.8330   50.5647
   95.1670   -2.0000   50.4401
   95.1670   -2.1670   50.7404
   95.1670   -2.3330   48.9982
   95.1670   -2.5000   50.2607
   95.1670   -2.6670   49.7468
   95.1670   -2.8330   51.9150
   95.1670   -3.0000   52.2499
   95.1670   -3.1670   52.4122
   95.1670   -3.3330   50.5910
   95.1670   -3.5000   51.7326
   95.1670   -3.6670   51.2259
   95.1670   -3.8330   53.1446
   95.1670   -4.0000   53.2756
   95.1670   -4.1670   53.2059
   95.1670   -4.3330   51.2593
   95.1670   -4.5000   51.9552
   95.1670   -4.6670   51.1459
   95.1670   -4.8330   52.7735
   95.1670   -5.0000   52.8864
   95.1670   -5.1670   52.3892
   95.1670   -5.3330   50.6432
   95.1670   -5.5000   51.0789
   95.1670   -5.6670   50.7411
   95.1670   -5.8330   52.2354
   95.1670   -6.0000   52.6048
   95.1670   -6.1670   52.2664
   95.1670   -6.3330   49.9276
   95.1670   -6.5000   50.8806
   95.1670   -6.6670   50.0067
   95.1670   -6.8330   51.6572
   95.1670   -7.0000   52.0484
   95.1670   -7.1670   50.8295
   95.1670   -7.3330   48.9905
   95.1670   -7.5000   49.1019
   95.1670   -7.6670   48.8455
   95.1670   -7.8330   49.6613
   95.1670   -8.0000   50.7261
   95.1670   -8.1670   50.7506
   95.1670   -8.3330   48.1954
   95.1670   -8.5000   48.9201
   95.1670   -8.6670   49.3192
   95.1670   -8.8330   49.1280
   95.1670   -9.0000   50.3503
   95.1670   -9.1670   49.7093
   95.1670   -9.3330   49.6393
   95.1670   -9.5000   50.1100
   95.1670   -9.6670   50.3572
   95.1670   -9.8330   45.3452
   95.1670  -10.0000   41.4980
   95.3330   30.0000   -7.8524
   95.3330   29.8330   -7.8181
   95.3330   29.6670  -16.0979
   95.3330   29.5000  -33.2458
   95.3330   29.3330  -50.0567
   95.3330   29.1670  -57.7851
   95.3330   29.0000  -82.7683
   95.3330   28.8330  -99.5599
   95.3330   28.6670 -108.4130
   95.3330   28.5000 -108.3644
   95.3330   28.3330 -104.3223
   95.3330   28.1670  -98.8125
   95.3330   28.0000 -103.7067
   95.3330   27.8330  -98.9235
   95.3330   27.6670  -98.8994
   95.3330   27.5000 -102.4811
   95.3330   27.3330 -104.1681
   95.3330   27.1670 -104.1999
   95.3330   27.0000 -107.0662
   95.3330   26.8330 -100.0691
   95.3330   26.6670 -109.9119
   95.3330   26.5000 -110.4800
   95.3330   26.3330 -108.0925
   95.3330   26.1670 -104.4452
   95.3330   26.0000 -103.3656
   95.3330   25.8330  -96.0774
   95.3330   25.6670  -95.3541
   95.3330   25.5000  -95.7077
   95.3330   25.3330  -93.5152
   95.3330   25.1670  -97.7522
   95.3330   25.0000  -93.9310
   95.3330   24.8330  -91.6437
   95.3330   24.6670  -87.6274
   95.3330   24.5000  -90.3815
   95.3330   24.3330  -84.2154
   95.3330   24.1670  -88.0213
   95.3330   24.0000  -87.8492
   95.3330   23.8330  -84.6537
   95.3330   23.6670  -82.0716
   95.3330   23.5000  -90.3310
   95.3330   23.3330  -83.5446
   95.3330   23.1670  -86.4350
   95.3330   23.0000  -89.3780
   95.3330   22.8330  -86.2858
   95.3330   22.6670  -86.5802
   95.3330   22.5000  -92.2130
   95.3330   22.3330  -86.8150
   95.3330   22.1670  -85.9690
   95.3330   22.0000  -88.0887
   95.3330   21.8330  -84.2641
   95.3330   21.6670  -83.8635
   95.3330   21.5000  -88.6351
   95.3330   21.3330  -82.4189
   95.3330   21.1670  -81.1910
   95.3330   21.0000  -83.8164
   95.3330   20.8330  -80.5706
   95.3330   20.6670  -81.4406
   95.3330   20.5000  -87.8981
   95.3330   20.3330  -84.0830
   95.3330   20.1670  -82.3957
   95.3330   20.0000  -84.0410
   95.3330   19.8330  -80.8854
   95.3330   19.6670  -86.2938
   95.3330   19.5000  -86.9195
   95.3330   19.3330  -84.9528
   95.3330   19.1670  -77.1549
   95.3330   19.0000  -76.9410
   95.3330   18.8330  -73.6941
   95.3330   18.6670  -79.5359
   95.3330   18.5000  -82.0714
   95.3330   18.3330  -80.1072
   95.3330   18.1670  -74.3354
   95.3330   18.0000  -73.0823
   95.3330   17.8330  -70.9379
   95.3330   17.6670  -77.3676
   95.3330   17.5000  -78.1952
   95.3330   17.3330  -76.4667
   95.3330   17.1670  -69.6603
   95.3330   17.0000  -68.0448
   95.3330   16.8330  -68.2801
   95.3330   16.6670  -71.0483
   95.3330   16.5000  -72.0113
   95.3330   16.3330  -70.2727
   95.3330   16.1670  -66.4423
   95.3330   16.0000  -67.5203
   95.3330   15.8330  -64.4974
   95.3330   15.6670  -66.9668
   95.3330   15.5000  -68.8175
   95.3330   15.3330  -67.5828
   95.3330   15.1670  -64.5849
   95.3330   15.0000  -62.5342
   95.3330   14.8330  -59.8283
   95.3330   14.6670  -59.3348
   95.3330   14.5000  -59.8967
   95.3330   14.3330  -58.2258
   95.3330   14.1670  -51.4348
   95.3330   14.0000  -48.2050
   95.3330   13.8330  -42.1673
   95.3330   13.6670  -36.2975
   95.3330   13.5000  -35.5408
   95.3330   13.3330  -31.0739
   95.3330   13.1670  -23.9881
   95.3330   13.0000  -17.5489
   95.3330   12.8330  -12.0355
   95.3330   12.6670   -6.5754
   95.3330   12.5000   -6.6076
   95.3330   12.3330   -4.9989
   95.3330   12.1670   -3.5282
   95.3330   12.0000   -0.7483
   95.3330   11.8330    1.4608
   95.3330   11.6670    4.2801
   95.3330   11.5000    4.2084
   95.3330   11.3330    4.1060
   95.3330   11.1670    3.0095
   95.3330   11.0000    3.3657
   95.3330   10.8330    2.8739
   95.3330   10.6670    2.9401
   95.3330   10.5000    2.6718
   95.3330   10.3330    1.6910
   95.3330   10.1670   -1.0598
   95.3330   10.0000   -1.7368
   95.3330    9.8330   -2.9061
   95.3330    9.6670   -2.9452
   95.3330    9.5000   -2.7045
   95.3330    9.3330   -3.1450
   95.3330    9.1670   -5.0542
   95.3330    9.0000   -5.9295
   95.3330    8.8330   -7.3819
   95.3330    8.6670   -7.6644
   95.3330    8.5000   -7.5792
   95.3330    8.3330   -7.7891
   95.3330    8.1670   -9.2324
   95.3330    8.0000   -9.7046
   95.3330    7.8330  -10.3780
   95.3330    7.6670  -10.2486
   95.3330    7.5000   -9.8888
   95.3330    7.3330   -9.0848
   95.3330    7.1670  -10.2901
   95.3330    7.0000  -11.0356
   95.3330    6.8330  -12.3408
   95.3330    6.6670  -14.1182
   95.3330    6.5000  -14.7759
   95.3330    6.3330  -15.3204
   95.3330    6.1670  -19.0304
   95.3330    6.0000  -21.4337
   95.3330    5.8330  -24.4532
   95.3330    5.6670  -29.5011
   95.3330    5.5000  -30.9424
   95.3330    5.3330  -32.0196
   95.3330    5.1670  -33.9299
   95.3330    5.0000  -35.4727
   95.3330    4.8330  -38.0724
   95.3330    4.6670  -44.9796
   95.3330    4.5000  -46.2823
   95.3330    4.3330  -47.4333
   95.3330    4.1670  -44.5417
   95.3330    4.0000  -42.2753
   95.3330    3.8330  -40.7500
   95.3330    3.6670  -39.3061
   95.3330    3.5000  -38.0074
   95.3330    3.3330  -39.1144
   95.3330    3.1670  -24.5094
   95.3330    3.0000  -15.6210
   95.3330    2.8330   -7.1602
   95.3330    2.6670    5.2961
   95.3330    2.5000    9.2786
   95.3330    2.3330   11.0395
   95.3330    2.1670   24.4091
   95.3330    2.0000   32.2082
   95.3330    1.8330   39.2034
   95.3330    1.6670   48.8685
   95.3330    1.5000   51.7553
   95.3330    1.3330   51.7750
   95.3330    1.1670   55.0966
   95.3330    1.0000   56.2716
   95.3330    0.8330   57.7335
   95.3330    0.6670   59.9656
   95.3330    0.5000   63.6617
   95.3330    0.3330   62.5161
   95.3330    0.1670   65.1059
   95.3330    0.0000   64.9986
   95.3330   -0.1670   65.4798
   95.3330   -0.3330   64.6131
   95.3330   -0.5000   66.7446
   95.3330   -0.6670   65.3180
   95.3330   -0.8330   67.3884
   95.3330   -1.0000   66.9441
   95.3330   -1.1670   67.1152
   95.3330   -1.3330   65.2610
   95.3330   -1.5000   66.2248
   95.3330   -1.6670   65.1197
   95.3330   -1.8330   67.3324
   95.3330   -2.0000   67.0897
   95.3330   -2.1670   67.5050
   95.3330   -2.3330   65.7015
   95.3330   -2.5000   67.2213
   95.3330   -2.6670   66.7604
   95.3330   -2.8330   69.3722
   95.3330   -3.0000   69.4928
   95.3330   -3.1670   69.8182
   95.3330   -3.3330   67.8815
   95.3330   -3.5000   69.2517
   95.3330   -3.6670   68.6564
   95.3330   -3.8330   70.9636
   95.3330   -4.0000   70.8618
   95.3330   -4.1670   70.8327
   95.3330   -4.3330   68.6879
   95.3330   -4.5000   69.5103
   95.3330   -4.6670   68.5049
   95.3330   -4.8330   70.3912
   95.3330   -5.0000   70.7721
   95.3330   -5.1670   69.9329
   95.3330   -5.3330   67.7905
   95.3330   -5.5000   68.4724
   95.3330   -5.6670   67.8652
   95.3330   -5.8330   69.5957
   95.3330   -6.0000   69.9262
   95.3330   -6.1670   69.5336
   95.3330   -6.3330   66.9637
   95.3330   -6.5000   68.5071
   95.3330   -6.6670   66.9185
   95.3330   -6.8330   69.0027
   95.3330   -7.0000   69.1805
   95.3330   -7.1670   68.7884
   95.3330   -7.3330   66.7183
   95.3330   -7.5000   68.0288
   95.3330   -7.6670   66.0793
   95.3330   -7.8330   67.9008
   95.3330   -8.0000   68.2017
   95.3330   -8.1670   68.0224
   95.3330   -8.3330   65.8221
   95.3330   -8.5000   66.4037
   95.3330   -8.6670   66.6215
   95.3330   -8.8330   67.3205
   95.3330   -9.0000   68.1650
   95.3330   -9.1670   68.2030
   95.3330   -9.3330   67.0164
   95.3330   -9.5000   67.9029
   95.3330   -9.6670   67.9037
   95.3330   -9.8330   61.7644
   95.3330  -10.0000   56.8943
   95.5000   30.0000   -7.8524
   95.5000   29.8330   -8.8031
   95.5000   29.6670  -21.5711
   95.5000   29.5000  -43.4664
   95.5000   29.3330  -68.7064
   95.5000   29.1670  -77.5312
   95.5000   29.0000 -114.8660
   95.5000   28.8330 -143.8363
   95.5000   28.6670 -149.8328
   95.5000   28.5000 -157.3667
   95.5000   28.3330 -140.7347
   95.5000   28.1670 -138.1394
   95.5000   28.0000 -144.4276
   95.5000   27.8330 -136.3196
   95.5000   27.6670 -130.8252
   95.5000   27.5000 -143.2707
   95.5000   27.3330 -141.4880
   95.5000   27.1670 -150.0763
   95.5000   27.0000 -155.6774
   95.5000   26.8330 -147.7168
   95.5000   26.6670 -157.2381
   95.5000   26.5000 -156.3033
   95.5000   26.3330 -153.4716
   95.5000   26.1670 -148.2088
   95.5000   26.0000 -148.2227
   95.5000   25.8330 -138.0366
   95.5000   25.6670 -137.5547
   95.5000   25.5000 -137.9840
   95.5000   25.3330 -134.6650
   95.5000   25.1670 -129.5410
   95.5000   25.0000 -130.1622
   95.5000   24.8330 -122.2558
   95.5000   24.6670 -122.2238
   95.5000   24.5000 -122.0499
   95.5000   24.3330 -118.5613
   95.5000   24.1670 -112.4005
   95.5000   24.0000 -114.2896
   95.5000   23.8330 -109.0461
   95.5000   23.6670 -113.4542
   95.5000   23.5000 -116.0558
   95.5000   23.3330 -114.1174
   95.5000   23.1670 -110.2125
   95.5000   23.0000 -113.9461
   95.5000   22.8330 -110.2087
   95.5000   22.6670 -116.8047
   95.5000   22.5000 -118.3602
   95.5000   22.3330 -116.3415
   95.5000   22.1670 -110.7412
   95.5000   22.0000 -112.8340
   95.5000   21.8330 -108.6417
   95.5000   21.6670 -113.4235
   95.5000   21.5000 -114.3051
   95.5000   21.3330 -111.8265
   95.5000   21.1670 -109.2251
   95.5000   21.0000 -106.2106
   95.5000   20.8330 -103.6927
   95.5000   20.6670 -111.1739
   95.5000   20.5000 -113.5127
   95.5000   20.3330 -112.1568
   95.5000   20.1670 -110.6824
   95.5000   20.0000 -107.5773
   95.5000   19.8330 -112.5467
   95.5000   19.6670 -111.3425
   95.5000   19.5000 -112.2364
   95.5000   19.3330 -109.1327
   95.5000   19.1670 -106.4144
   95.5000   19.0000 -104.2023
   95.5000   18.8330 -102.6896
   95.5000   18.6670 -102.1410
   95.5000   18.5000 -103.7106
   95.5000   18.3330 -101.8574
   95.5000   18.1670  -99.3601
   95.5000   18.0000  -98.3141
   95.5000   17.8330  -96.7840
   95.5000   17.6670  -97.4767
   95.5000   17.5000 -100.4532
   95.5000   17.3330  -97.5810
   95.5000   17.1670  -94.6849
   95.5000   17.0000  -91.9949
   95.5000   16.8330  -90.0244
   95.5000   16.6670  -91.1630
   95.5000   16.5000 -100.5365
   95.5000   16.3330  -94.4244
   95.5000   16.1670  -91.5902
   95.5000   16.0000  -90.1406
   95.5000   15.8330  -87.8134
   95.5000   15.6670  -89.7462
   95.5000   15.5000  -94.4019
   95.5000   15.3330  -89.1338
   95.5000   15.1670  -85.3542
   95.5000   15.0000  -82.7963
   95.5000   14.8330  -79.2520
   95.5000   14.6670  -78.8916
   95.5000   14.5000  -81.6457
   95.5000   14.3330  -75.7772
   95.5000   14.1670  -67.9400
   95.5000   14.0000  -60.4927
   95.5000   13.8330  -53.0744
   95.5000   13.6670  -45.1234
   95.5000   13.5000  -43.7557
   95.5000   13.3330  -37.1096
   95.5000   13.1670  -27.9641
   95.5000   13.0000  -19.8921
   95.5000   12.8330  -12.7673
